3633000,301,ENGLISH CORE,050,D1
3633000,041,MATHEMATICS,095,A1
3633000,042,PHYSICS,067,B2
3633000,043,CHEMISTRY,065,C1
3633000,044,BIOLOGY,086,A2
3633000,Additional Subject
3633000,048,PHYSICAL EDUCATION,062,C2
3633000,"",Result: PASS,"",""
3633001,042,PHYSICS,058,C2
3633001,"",Result: PASS,"",""
3633002,301,ENGLISH CORE,070,B2
3633002,042,PHYSICS,072,B1
3633002,043,CHEMISTRY,068,C1
3633002,044,BIOLOGY,087,A2
3633002,041,MATHEMATICS,072,B1
3633002,Additional Subject
3633002,049,PAINTING,090,B1
3633002,"",Result: PASS,"",""
3633003,301,ENGLISH CORE,067,C1
3633003,042,PHYSICS,067,B2
3633003,043,CHEMISTRY,085,A2
3633003,044,BIOLOGY,081,B1
3633003,049,PAINTING,093,A2
3633003,Additional Subject
3633003,041,MATHEMATICS,095,A1
3633003,"",Result: PASS,"",""
3633004,301,ENGLISH CORE,064,C1
3633004,041,MATHEMATICS,097,A1
3633004,042,PHYSICS,058,C2
3633004,043,CHEMISTRY,074,B2
3633004,044,BIOLOGY,064,C2
3633004,Additional Subject
3633004,065,INFORMATICS PRAC.,054,D2
3633004,"",Result: PASS,"",""
3633005,301,ENGLISH CORE,064,C1
3633005,041,MATHEMATICS,070,B1
3633005,042,PHYSICS,077,A2
3633005,044,BIOLOGY,086,A2
3633005,043,CHEMISTRY,076,B2
3633005,Additional Subject
3633005,049,PAINTING,091,B1
3633005,"",Result: PASS,"",""
3633006,301,ENGLISH CORE,050,D1
3633006,042,PHYSICS,062,C1
3633006,043,CHEMISTRY,084,A2
3633006,044,BIOLOGY,090,A2
3633006,041,MATHEMATICS,074,B1
3633006,Additional Subject
3633006,049,PAINTING,093,A2
3633006,"",Result: PASS,"",""
3633007,301,ENGLISH CORE,069,B2
3633007,041,MATHEMATICS,098,A1
3633007,042,PHYSICS,065,B2
3633007,044,BIOLOGY,069,C1
3633007,043,CHEMISTRY,083,B1
3633007,Additional Subject
3633007,029,GEOGRAPHY,080,A2
3633007,"",Result: PASS,"",""
3633008,042,PHYSICS,064,B2
3633008,"",Result: XXXX,"",""
3633009,041,MATHEMATICS,087,A2
3633009,"",Result: XXXX,"",""
3633010,301,ENGLISH CORE,052,C2
3633010,041,MATHEMATICS,062,B2
3633010,042,PHYSICS,065,B2
3633010,043,CHEMISTRY,078,B1
3633010,044,BIOLOGY,090,A2
3633010,Additional Subject
3633010,049,PAINTING,091,B1
3633010,"",Result: PASS,"",""
3633011,041,MATHEMATICS,045,C2
3633011,"",Result: XXXX,"",""
3633012,043,CHEMISTRY,081,B1
3633012,"",Result: XXXX,"",""
3633013,044,BIOLOGY,068,C1
3633013,"",Result: PASS,"",""
3633014,041,MATHEMATICS,072,B1
3633014,"",Result: XXXX,"",""
3633015,301,ENGLISH CORE,086,A2
3633015,041,MATHEMATICS,089,A2
3633015,042,PHYSICS,071,B1
3633015,043,CHEMISTRY,085,A2
3633015,044,BIOLOGY,095,A1
3633015,Additional Subject
3633015,065,INFORMATICS PRAC.,030 FT,E
3633015,"",Result: XXXX,"",""
3633016,042,PHYSICS,065,B2
3633016,"",Result: XXXX,"",""
3633017,042,PHYSICS,059,C1
3633017,"",Result: PASS,"",""
3633018,301,ENGLISH CORE,057,C2
3633018,111,MANIPURI,086,A2
3633018,042,PHYSICS,063,C1
3633018,043,CHEMISTRY,069,C1
3633018,044,BIOLOGY,079,B2
3633018,500,WORK EXPERIENCE,---,A1
